State,Action_0,Action_1,Action_2
129,-1.33090409311286,595.0257663246584,-1.138945888966386
130,-1.2910092853316,-1.35357529255351,582.4453031064786
131,-1.6842466678520291,590.6715098991173,-0.14162660145427602
132,-2.0666405399049754,-0.5776387515895929,604.2222647829323
133,-2.3555144618782307,-0.8093771000046147,624.0013133882488
134,0.9086076643547767,595.9575048118209,1.403204070811497
135,-0.18866504549000002,-0.36119,0.0
136,0.0,-0.14722137907721047,0.0
137,40.61468742748632,0.0,57.821925023858434
138,0.0,-0.19617761,-0.1
139,0.0,0.0,0.0
140,0.6000000000000001,0.7099462701905535,-0.0564591065771569
141,-0.7874926080109166,-0.027909046337427634,0.0
142,0.0,0.0,0.0
143,0.0,0.0,0.0
144,580.133389686141,0.0,-0.270580830832
145,0.0,0.0,0.0
146,0.0,0.0,0.0
147,0.0,0.0,0.0
148,0.0,0.0,0.0
149,0.0,0.0,0.0
150,0.0,0.0,0.0
151,0.0,0.0,0.0
152,0.0,0.0,0.0
153,593.8799394304037,-0.538383244781,-0.26717761
154,616.6187461453972,-1.4501246831381736,-0.04845407217777099
155,641.1254084280223,-2.0957693177617993,-0.27057904196328103
156,0.0,0.0,0.0
157,0.0,0.0,0.0
158,0.0,0.0,0.0
159,0.0,0.0,0.0
160,0.0,0.0,0.0
161,0.0,0.0,0.0
162,0.06335063361,536.5921981624953,-0.262902405781
163,0.0,577.8671114473996,-0.12059523999999999
164,0.0,618.3334010963841,-0.145567
165,0.0,0.0,0.0
166,0.0,0.0,0.0
167,0.0,0.0,0.0
168,0.0,0.0,0.0
169,0.0,0.0,0.0
170,0.0,0.0,0.0
171,569.1686398553436,-0.8139464530535282,-0.2336239075969
172,595.5766200810447,-1.184343327528743,-0.271
173,0.256518335761473,-1.97915047946131,612.0778090243427
174,0.0,0.0,0.0
175,0.0,0.0,0.0
176,0.0,0.0,0.0
177,0.0,0.0,0.0
178,0.0,0.0,0.0
179,0.0,0.0,0.0
180,-0.6410199000000001,509.7544826642279,-0.25219
181,0.0,0.0,0.0
182,0.0,0.0,0.0
183,-1.313497786798224,511.5915139737053,-0.07319186896600001
184,0.0,0.0,0.0
185,0.0,0.0,0.0
186,-0.8838625755573961,541.5337335677417,-0.11450659514689858
187,0.0,0.0,0.0
188,0.0,0.0,0.0
189,0.17959220494942335,-0.12308999999999992,-0.2611
190,-0.19832314691,-0.45152861,-0.1
191,0.0,-0.8,-0.1
192,8.141590921945358,0.21144158896189116,-0.2
193,0.0,0.0,0.0
194,0.0,0.0,0.0
195,-1.0,0.0,0.0
196,0.0,0.0,0.0
197,0.0,0.0,0.0
198,-0.441283745598959,523.5062091811434,-0.2135107
199,-0.5652413276228634,556.9426710354884,-0.43300000000000005
200,-0.53494328,592.2699737684405,-0.23523328
201,-0.3449931785099499,533.517048840463,-0.163684
202,-1.076127253502814,562.1029516291654,-0.14675500000000002
203,0.09130924998852334,594.0662416374859,-0.22027537000000003
204,-0.3366429605124622,537.1338124676884,-0.08187337
205,-1.4839560573040211,533.9366758494472,0.5857295895037811
206,5.263423869399935,607.871677323607,0.1696640592184984
207,-0.7783239863116034,-0.6902578655914379,540.041354585287
208,-0.4911008257991598,-1.289030744888109,569.0552404287553
209,-0.2378488116350561,-1.96461967555559,590.1617729706738
210,-0.870136153208383,-0.1547235002619902,553.6413253257255
211,-1.1047208251608562,-1.163493385000032,586.207094929727
212,603.9226895022109,-0.7292174867093137,4.019487116561251
213,539.9978935092533,-0.35881433721070444,-0.1610406901
214,-0.4874222029809742,-1.7734726761814608,614.3003824880899
215,598.3288104161195,0.14107086951223713,1.5737868458734527
